ssuid|pnum|spanel|finyr4
87686081659118|102|2018|9203.1368329
87686081661918|101|2018|19778.352002
87686081685218|101|2018|23718.471937
87686081685218|102|2018|25010.799941
87686081686218|101|2018|6192.8481043
87686081686218|102|2018|5696.9712047
87686081689118|101|2018|7828.5696035
87686081689118|102|2018|12706.99017
87686081690318|101|2018|17405.200118
87686081690318|102|2018|18473.938435
87686081690318|103|2018|30707.456376
87686081695018|101|2018|13772.572188
87686081695018|102|2018|14620.552203
87686081697118|101|2018|9622.6570261
87686081697118|102|2018|6815.4740956
87686081697918|101|2018|21124.648809
87686081697918|104|2018|21792.533162
87686081699518|101|2018|9373.7820484
87686082804018|101|2018|82023.903819
87686082811618|101|2018|27251.642731
87686082815818|101|2018|8713.0289627
87686082815818|102|2018|10317.849797
87686082842618|101|2018|6842.8351409
87686082842618|102|2018|6478.4238083
87686082854718|101|2018|47546.188876
87686082854718|102|2018|43309.821059
87686082860218|101|2018|40095.959257
87686082865018|101|2018|10780.320985
87686082865018|102|2018|10206.221061
87686082895718|101|2018|4155.3254337
87686082895718|102|2018|5767.5033373
87686082899418|101|2018|51230.975703
87686082899418|102|2018|32517.695967
87686084717318|101|2018|13528.753135
87686084717318|102|2018|9905.6566425
87686084736018|101|2018|8470.076345
87686084736018|102|2018|11568.094478
87686084747518|101|2018|8476.8018418
87686084767618|101|2018|25203.221886
87686084767618|102|2018|18878.240906
87686084784918|101|2018|7977.6887356
87686084784918|102|2018|19179.758506
87686084784918|103|2018|20908.191539
87686084788218|101|2018|8904.4596737
87686084788218|102|2018|6815.4740956
87686084795018|101|2018|20113.75782
87686084795018|102|2018|20722.266102
87686084868918|101|2018|14965.654504
87686084868918|102|2018|10957.745585
87686084954518|101|2018|15241.921391
87686084961318|101|2018|13788.308932
87686084961918|101|2018|14586.240527
87686084962118|101|2018|19465.610082
87686084963118|101|2018|9905.6566425
87686084989418|101|2018|10558.501678
87686086049718|101|2018|24276.074532
87686086049718|102|2018|19030.270269
87686086077218|101|2018|41628.454724
87686086099418|101|2018|34274.834591
87686086099418|102|2018|62107.301967
87686086165018|101|2018|5309.3553368
87686092516718|101|2018|75435.705187
87686092533418|101|2018|11797.507233
87686092533418|102|2018|11799.498553
87686092579718|101|2018|13994.147155
87686092579718|102|2018|15879.947462
87686092595418|101|2018|16109.550811
87686092595418|102|2018|37331.946142
87686092908618|101|2018|31518.384199
87686092933818|101|2018|14349.10188
87686092933818|102|2018|14146.890396
87686092933818|103|2018|43312.977826
87686092933818|104|2018|33500.811394
87686092953818|101|2018|5894.2190029
87686092953818|102|2018|5580.3256886
87686092969118|102|2018|10693.409915
87686092987318|101|2018|24541.594482
87686093204318|101|2018|12655.046636
87686093204318|102|2018|13796.074927
87686093204318|103|2018|14335.00208
87686093204318|104|2018|14255.714338
87686093204318|105|2018|15832.06335
87686093208718|101|2018|9820.1837943
87686093208718|102|2018|9297.2154356
87686093215818|101|2018|9820.1837943
87686093215818|102|2018|6478.4238083
87686093247318|101|2018|8813.7854777
87686093247318|102|2018|8344.4122947
87686093247318|103|2018|12932.707317
87686093247318|104|2018|14098.770576
87686093247318|105|2018|14434.761462
87686093247318|106|2018|14390.518353
87686093267618|101|2018|8178.9352539
87686093295718|101|2018|11671.27679
87686093296718|101|2018|64150.115515
87686093296718|102|2018|65734.946345
87686093296718|103|2018|82126.706422
87686093296718|104|2018|92514.187501
87686094517318|101|2018|14420.383002
87686094523318|101|2018|29822.824515
87686094523318|102|2018|20917.740137
87686094567618|101|2018|7242.6605509
87686094567618|102|2018|6672.5755712
87686094582018|101|2018|9297.2154356
87686094582018|102|2018|6842.8351409
87686094587318|101|2018|4390.866421
87686094589418|101|2018|13772.572188
87686094589418|102|2018|10084.179216
87686096708718|101|2018|11261.373991
87686096717918|101|2018|5543.0720641
87686096765018|101|2018|9353.6564486
87686096778418|101|2018|11775.257156
87686096778418|102|2018|11995.254665
87686098244718|101|2018|27827.580104
87686098244718|102|2018|22179.320634
87686098288218|101|2018|8007.6595098
87686098297118|101|2018|39557.387326
87686098899918|101|2018|18925.76915
87686098899918|102|2018|10110.224594
87686099502918|101|2018|16036.503249
87686099502918|102|2018|31786.416514
87686099502918|103|2018|26485.675055
87686099502918|104|2018|41378.25848
87686099508118|101|2018|8508.5999025
87686099508118|102|2018|16461.496788
87686099508118|105|2018|29684.602658
87686099508118|106|2018|73178.372272
87686099516718|101|2018|34236.534524
87686099516718|102|2018|37585.395117
87686099516718|103|2018|64810.344328
87686099531918|101|2018|31223.694179
87686099531918|102|2018|17425.51791
87686099531918|103|2018|16059.917938
87686099531918|104|2018|41378.25848
87686099534618|101|2018|20277.678309
87686099534618|102|2018|20651.165349
87686099534618|103|2018|34654.558531
87686099546618|101|2018|24173.882502
87686099546618|102|2018|20296.298301
87686099546618|104|2018|22787.44097
87686099546618|105|2018|18697.583717
87686099546618|106|2018|28733.616887
87686099555218|101|2018|12953.171086
87686099559618|101|2018|78847.657346
87686099559618|102|2018|83155.868521
87686099562218|101|2018|44165.845536
87686099562218|102|2018|42107.296185
87686099562218|103|2018|46004.243222
87686099585718|101|2018|5549.6348593
87686099585718|102|2018|6297.4834427
87686099589918|101|2018|12953.171086
87686099596018|102|2018|13604.04395
87686099599918|101|2018|18925.76915
87686099599918|102|2018|52730.662193
87699506808518|101|2018|19284.893256
87699506892518|101|2018|18925.76915
87699527623218|101|2018|10945.642712
87699527623218|102|2018|15897.281591
87699527653418|101|2018|6386.2961556
87699527653418|102|2018|6505.6115325
87699527682918|101|2018|49173.924015
87699528507418|101|2018|13349.655609
87699528507418|102|2018|9203.1368329
88104622277318|101|2018|13912.789196
88109205768818|101|2018|25466.023194
88109209817718|101|2018|15148.381502
88109209817718|102|2018|20759.336534
88109209876218|101|2018|53211.008637
88109210116118|101|2018|14427.166088
88109210124618|101|2018|18369.126743
88109210168818|101|2018|29658.414002
88109210168818|103|2018|34626.403084
88109210168818|104|2018|30935.267193
88109217231018|101|2018|23928.446756
88109217231018|102|2018|22553.366846
88109222836618|101|2018|14931.245521
88109222889918|101|2018|22327.382249
88109222889918|102|2018|20627.009782
88109222899918|101|2018|12590.44662
88109250028518|101|2018|14099.118336
88109250028518|102|2018|21617.415422
88109250096018|101|2018|23304.939727
88109250099918|101|2018|14676.348971
88109250099918|102|2018|19815.116972
88109250150518|101|2018|17973.783985
88109250151018|101|2018|17657.009829
88109250151018|102|2018|34974.037543
88109250151018|103|2018|42656.132703
88109258876218|101|2018|28908.720157
88109258876218|102|2018|31253.494716
88109258876218|103|2018|51740.292565
88109258876218|104|2018|90695.274951
88109260616118|101|2018|33291.591292
88109260616118|102|2018|25580.304139
88109268810818|101|2018|24686.682722
88109268810818|102|2018|19868.192319
88109268810818|103|2018|32489.955761
88109268847018|101|2018|16383.747407
88109268847018|102|2018|18268.704906
88109275610818|101|2018|33562.110021
88109275610818|102|2018|18794.907094
88109275610818|103|2018|14488.800392
88109275610818|104|2018|22373.859942
88109275610818|105|2018|20522.189717
88109275617918|101|2018|38942.392766
88109275617918|102|2018|36094.386383
88109275617918|103|2018|36473.656341
88109298856518|101|2018|18178.229803
88109298856518|103|2018|18447.71584
88109298856518|104|2018|27961.854039
88109298856518|105|2018|23903.672435
88109298868818|101|2018|14133.791723
88109298868818|102|2018|14808.000495
88109298868818|103|2018|22141.380557
88109298868818|104|2018|20562.928079
88113334150618|101|2018|11954.324235
88113609824618|101|2018|20311.149078
88113610124618|101|2018|36137.732925
88113610168818|101|2018|63849.591133
88113610176218|101|2018|16864.552723
88113611406918|101|2018|15057.01361
88113611406918|102|2018|14677.708528
88113611438618|101|2018|11365.829965
88113611438618|102|2018|11362.624412
88113611438618|103|2018|51356.864616
88113611440218|101|2018|12093.376349
88113613622918|101|2018|36413.996632
88113613622918|102|2018|43810.318134
88113613622918|103|2018|48295.268573
88113613622918|104|2018|45317.788757
88113613672018|101|2018|19895.4229
88113619931118|101|2018|12375.140236
88113619965318|101|2018|16249.523583
88113640612718|101|2018|13411.608036
88113640612718|102|2018|18333.855575
88113640612718|103|2018|14483.433014
88113640682918|101|2018|12799.852693
88113649429818|101|2018|11468.335379
88113650001818|101|2018|14485.382141
88113650001818|102|2018|20568.553217
88113650001818|103|2018|10832.369527
88113650001818|104|2018|11698.067674
88113650001818|105|2018|20568.553217
88113650055218|101|2018|15763.457867
88113650055218|102|2018|16879.583312
88113650075118|101|2018|12304.476015
88113650075118|102|2018|12212.212551
88113655249718|101|2018|72601.632535
88113655249718|102|2018|61846.149394
88113655249718|103|2018|86219.755628
88113655249718|104|2018|74991.378153
88113655508518|101|2018|9500.185747
88113655545118|101|2018|18670.248348
88113655545118|102|2018|19452.563095
88113655545118|103|2018|28154.646367
88113655545118|104|2018|25832.161833
88113655582918|101|2018|18670.248348
88113655582918|102|2018|25832.161833
88113655582918|104|2018|47178.100541
88113655582918|105|2018|18310.979026
88113659793518|101|2018|21544.447352
88113659793518|102|2018|18670.248348
88113659793518|103|2018|18336.90278
88113659793518|104|2018|17149.860374
88113660638318|101|2018|12500.445758
88113660951018|101|2018|18586.686254
88113666267118|101|2018|11976.553462
88113666267118|102|2018|21359.785421
88113666267118|103|2018|44513.879722
88113668958818|101|2018|17852.671843
88113668958818|102|2018|32093.296468
88113668987918|101|2018|54607.521401
88113668987918|102|2018|55370.39134
88113668987918|103|2018|49662.766516
88113668987918|104|2018|62270.923231
88113668987918|105|2018|48934.714711
88113675587918|101|2018|46990.82985
88113675587918|102|2018|21364.403684
88113675587918|103|2018|46990.82985
88113678316018|101|2018|21518.407922
88113678316018|102|2018|17767.01993
88113678316018|103|2018|26585.38506
88113678316018|104|2018|19894.828182
88113681608118|101|2018|56019.480422
88113694555218|101|2018|12127.606179
88113696722018|101|2018|48563.270796
88113696722018|102|2018|40943.086973
88113698218918|101|2018|7973.420439
88122805750518|101|2018|12482.23186
88122805750518|102|2018|8259.5110188
88122809816118|102|2018|10982.035455
88122809816118|103|2018|15386.106679
88122810116118|101|2018|18790.47293
88122810116118|103|2018|22368.58142
88122810116118|104|2018|22368.58142
88122810116118|105|2018|20139.539421
88122810168818|101|2018|12101.156185
88122817231018|101|2018|20902.457261
88122817231018|102|2018|25496.839634
88122817276218|101|2018|21103.177693
88122830339418|101|2018|33108.233913
88122830339418|102|2018|25818.082436
88122830339418|103|2018|26665.113214
88122830339418|104|2018|34892.666532
88122832317218|101|2018|86999.518112
88122832317218|102|2018|46576.223923
88122832358218|101|2018|33030.401301
88122832379718|101|2018|18957.837762
88122858816118|101|2018|16451.01186
88122858831018|101|2018|13292.859562
88122858831018|102|2018|13880.921178
88122860638318|101|2018|8346.3992217
88122860650518|101|2018|10646.227906
88122860650518|102|2018|11497.050041
88122860650518|103|2018|16592.516214
88122860650518|104|2018|29425.77263
88122860650518|105|2018|17201.941482
88122862519818|101|2018|12282.96191
88122862519818|102|2018|43800.65807
88122862519818|103|2018|20369.27787
88122872334818|101|2018|11468.335379
88122872334818|102|2018|24475.711999
88122872334818|103|2018|86219.755628
88122872334818|104|2018|86219.755628
88122875531118|101|2018|34377.291941
88122875531118|102|2018|43770.48867
88122875531118|103|2018|105328.92771
88122875531118|104|2018|105328.92771
88122875551818|101|2018|58251.799486
88122875551818|102|2018|47687.211531
88122892980118|101|2018|22016.88567
88122892988318|101|2018|46230.184174
88127628596418|101|2018|40665.093201
88127686028418|101|2018|45993.912774
88127686028418|102|2018|46109.467428
88127686028418|103|2018|59751.892487
88128502106918|101|2018|8619.1535591
88128502106918|102|2018|8746.9974689
88128502117218|101|2018|38359.117773
88128502146718|101|2018|11675.166027
88128502172018|101|2018|42052.140135
88128502172018|102|2018|70592.090629
88128502172018|104|2018|74409.217356
88128503709218|101|2018|16664.080748
88128503709218|102|2018|20089.004604
88128503709218|103|2018|23638.862673
88128503709218|104|2018|24620.505528
88128503710818|101|2018|19829.206494
88128503710818|102|2018|26086.405691
88128503728018|101|2018|19180.514134
88128503728518|101|2018|29007.394203
88128503728518|102|2018|30542.369318
88128503728518|103|2018|87805.513607
88128503728518|104|2018|73299.172815
88128503769518|101|2018|20212.654474
88128503769518|102|2018|19263.12426
88128503796618|101|2018|56312.112748
88128503796618|102|2018|72428.922462
88128503799918|102|2018|20340.25562
88128504901818|101|2018|13880.921178
88128504901818|102|2018|9125.7051174
88128504919518|101|2018|22785.849375
88128504919518|102|2018|23014.023121
88128504923218|101|2018|26698.097231
88128504955218|101|2018|22141.380557
88128504955218|102|2018|10088.179229
88128504955218|103|2018|11698.067674
88128504955218|104|2018|18988.688435
88128504955218|105|2018|20568.553217
88128504955218|106|2018|20568.553217
88128504955218|107|2018|54020.272932
88128504955218|108|2018|16247.533066
88128504955218|109|2018|21638.91583
88128504982918|101|2018|17897.630697
88128506808518|101|2018|10105.528375
88128507305318|101|2018|41736.417705
88128507305318|102|2018|31377.229969
88128507305318|103|2018|28470.596634
88128507305318|104|2018|28220.273834
88128507312018|101|2018|16103.275007
88128507312018|102|2018|16107.817963
88128507317718|101|2018|17652.154782
88128507317718|102|2018|17973.783985
88128507339418|101|2018|11916.62261
88128507351018|101|2018|17761.615417
88128507351018|102|2018|10545.217345
88128507351018|103|2018|24159.601976
88128507379718|101|2018|18273.758292
88128509210818|101|2018|15360.091389
88128509236618|101|2018|32060.722445
88128509236618|102|2018|36090.991186
88128509236618|103|2018|51293.66683
88128509246618|101|2018|16249.523583
88128511402018|101|2018|12051.090994
88128511409818|101|2018|12316.335014
88128511419518|101|2018|17805.770428
88128512603318|101|2018|19956.761149
88128513608118|101|2018|16249.523583
88128513610818|101|2018|22508.41116
88128517219518|101|2018|21997.979922
88128517219518|102|2018|23873.714388
88128517219518|103|2018|34645.165363
88128517238818|101|2018|13001.8233
88128517238818|102|2018|11189.322133
88128520412018|101|2018|20954.934228
88128520975918|101|2018|11365.829965
88128520975918|102|2018|47918.535358
88128520975918|103|2018|93582.747442
88128521514018|101|2018|6932.5567595
88128522231018|101|2018|22327.382249
